Status,Street Address,Zip Code,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Listing Date,Sale Date,Close Date,Original List Price,Year Built,MLS Number,Year_Sale
Sold,5872 Cattleya Way ,94582,1800000,2000000,22,2793,5670,5,6/16/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,1800000,1999,CC40954548,2021
Sold,1731 Lawton ST ,94122,1450000,1960000,94,2105,2500,11,6/10/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1450000,1927,SF421559332,2021
Sold,5929 Stoneview DR ,90232,1699000,1925000,64,2082,6301,12,6/9/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,1699000,1957,TM21-747158,2021
Sold,1564 SPRINGBROOK RD ,94597,1750000,1905000,65,2881,10890,10,6/11/2021 0:00,6/21/2021 0:00,6/25/2021 0:00,1750000,1956,CC40953890,2021
Sold,1499 Montalban DR ,95120,1599000,1900000,56,2278,8682,3,6/18/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,1599000,1965,ML81849677,2021
Sold,1551 SAINT HELENA DRIVE ,94526,1697000,1900000,46,2952,9600,6,6/15/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,1697000,1975,CC40954002,2021
Sold,15 Piedmont Ave ,94563,1520000,1840000,54,2092,9750,11,6/10/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,1520000,1967,CC40953708,2021
Sold,3959 Lorado WAY ,90043,1825000,1825000,75,2559,8819,4,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1750000,1946,TM21-741996,2021
Sold,100 Ross Creek CT ,95032,1825000,1825000,44,2150,8063,10,6/11/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1825000,1977,ML81848509,2021
Sold,19854 Graystone LN ,95120,1599000,1820000,61,1850,42160,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1599000,1960,ML81848554,2021
Sold,6516 Colgate AVE ,90048,1729000,1800000,94,1536,6049,11,6/10/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1729000,1927,TM21-745644,2021
Sold,116 Greenbrook Ct ,94526,1475000,1700000,55,1996,9500,4,6/17/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1475000,1966,CC40954833,2021
Sold,1355 Scossa AVE ,95118,1365000,1700000,53,1700,7403,4,6/17/2021 0:00,6/21/2021 0:00,6/29/2021 0:00,1365000,1968,ML81849349,2021
Sold,3256 Longridge AVE ,91423,1850000,1700000,65,2136,8547,9,6/12/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1850000,1956,CNSR21126688,2021
Sold,21751 Virdelle DR ,95033,1499000,1700000,47,2833,21900,9,6/12/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1499000,1974,ML81848644,2021
Sold,2270 E Mountain ST ,91104,1390000,1680000,87,1953,7250,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1390000,1934,CRP1-5176,2021
Sold,5560 Ascot Dr ,94611,1195000,1625000,75,2746,6600,12,6/9/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1195000,1946,EB40953519,2021
Sold,1048 Cornell Ave ,94706,1150000,1600000,98,1222,3800,5,6/16/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1150000,1923,EB40954503,2021
Sold,23 Fowler CT ,94903,1550000,1550000,60,2092,11256,20,6/1/2021 0:00,6/21/2021 0:00,6/25/2021 0:00,1550000,1961,BA321058919,2021
Sold,11444 Harrisburg RD ,90720,1550000,1550000,62,2347,8120,7,6/14/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,1499000,1959,CRPW21129139,2021
Sold,33846 Calle Conejo ,92675,1550000,1550000,48,2223,11242,10,6/11/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1550000,1973,CROC21123691,2021
Sold,8232 Saturn Park DR ,94582,1289000,1550000,17,2243,4364,3,6/18/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1289000,2004,ML81848542,2021
Sold,45 Cleaves AVE ,95126,1399000,1475000,101,1614,4674,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1399000,1920,ML81848559,2021
Sold,23601 Shirleen Ct ,92677,1350000,1457000,27,2553,12100,53,4/29/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,1350000,1994,CROC21117168,2021
Sold,6285 Oak Hill DR ,95746,1195000,1410000,35,2982,35157,4,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1200000,1986,ME221069976,2021
Sold,16553 Mira Bella PL ,95037,1249000,1380000,26,2224,7313,7,6/14/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1249000,1995,ML81848740,2021
Sold,8045 Longridge AVE ,91605,1199000,1370100,3,2577,10219,5,6/16/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1199000,2018,CRRS21130468,2021
Sold,658 Foothill DR ,94044,1199000,1315000,57,1260,4600,10,6/11/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,1199000,1964,ML81848593,2021
Sold,148 Ney ST ,94112,995000,1300000,114,1375,2750,11,6/10/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,995000,1907,SF421556383,2021
Sold,15585 Via Veneto ,95037,1399000,1300000,33,3292,14000,12,6/9/2021 0:00,6/21/2021 0:00,6/29/2021 0:00,1399000,1988,ML81848142,2021
Sold,26132 Via Marejada ,92691,1225000,1296000,47,3007,8400,13,6/8/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1225000,1974,CROC21117386,2021
Sold,17016 Elgar AVE ,90504,1250000,1278000,73,2540,6270,5,6/16/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1250000,1948,CRPW21129392,2021
Sold,199 Pompano PL ,92860,1095000,1270000,17,3582,55757,20,6/1/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,1095000,2004,CROC21119404,2021
Sold,30242 Sonrisa LN ,92677,1150000,1265000,33,2078,4600,5,6/16/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1150000,1988,CROC21123431,2021
Sold,4109 Meadow Wood DR ,95762,1050000,1255000,24,3950,8712,4,6/17/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1050000,1997,ME221064797,2021
Sold,10829 Boulder Canyon RD ,91737,1150000,1251000,33,3421,22610,7,6/14/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,1100000,1988,CRPW21083502,2021
Sold,23222 Ostronic DR ,91367,1099000,1250000,67,1612,9230,10,6/11/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,1099000,1954,TM21-747632,2021
Sold,7815 Bowen DR ,90602,1188000,1240000,62,2098,25030,14,6/7/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1188000,1959,CRPW21120220,2021
Sold,3621 West BLVD ,90016,1125000,1237500,80,1830,6000,19,6/2/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,1125000,1941,CRPW21125465,2021
Sold,4 El Corzo ,92688,1069000,1225000,24,3000,5488,14,6/7/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,1069000,1997,CROC21123128,2021
Sold,3543 Redwood RD ,94619,988000,1225000,92,1575,4000,10,6/11/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,988000,1929,SF421561857,2021
Sold,6222 Rubicon AVE ,94560,988000,1220000,42,1718,5106,6,6/15/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,988000,1979,ML81849075,2021
Sold,1955 Overlook RD ,92831,1190000,1205000,56,2127,8360,29,5/23/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,1190000,1965,CRPW21091538,2021
Sold,1332 Conway AVE ,92626,1089000,1187000,63,1790,7296,3,6/18/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,1089000,1958,CROC21133149,2021
Sold,3055 Frederic ST ,91504,950000,1180000,71,1233,6086,12,6/9/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,950000,1950,TM21-742132,2021
Sold,9705 Royston CT ,95746,1175000,1175000,24,2508,12023,4,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,975000,1997,ME221041106,2021
Sold,664 Equador ,95616,1175000,1175000,49,2236,8638,8,6/13/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,1175000,1972,ME221066149,2021
Sold,22 Rising Sun ,92620,1099000,1165000,15,1785,3666,3,6/18/2021 0:00,6/21/2021 0:00,7/1/2021 0:00,1099000,2006,CRPW21131071,2021
Sold,17892 Cabela DR ,92127,950000,1155000,44,2031,10300,6,6/15/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,950000,1977,CRNDP2106964,2021
Sold,29041 Discovery Ridge DR ,91390,1099900,1130000,17,3447,7767,12,6/9/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,1099900,2004,CNSR21124910,2021
Sold,38249 Green Vale Close ,95497,1100000,1100000,42,1020,27188,11,6/10/2021 0:00,6/21/2021 0:00,6/25/2021 0:00,1100000,1979,BA321058867,2021
Sold,26 Garwood Dr ,94014,1089000,1100000,76,1476,3145,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,1089000,1945,CC40955345,2021
Sold,5038 Chelshire Downs RD ,95746,1000000,1100000,28,2385,16814,4,6/17/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,1000000,1993,ME221067937,2021
Sold,2142 Sereno CT ,92009,849000,1052000,43,1295,8492,5,6/16/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,849000,1978,CRNDP2106950,2021
Sold,747 Apgar ,94609,925000,1050000,0,1437,1137,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,925000,2021,EB40955428,2021
Sold,2071 Granite Bar WAY ,95670,899000,1050000,27,3071,13891,3,6/18/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,899000,1994,ME221070717,2021
Sold,1420 E Gamma PL ,92805,879000,1050000,62,2379,11110,13,6/8/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,879000,1959,CRPW21123465,2021
Sold,323 N Myrtle AVE ,91016,958000,1050000,94,1350,7049,249,10/15/2020 0:00,6/21/2021 0:00,7/13/2021 0:00,958000,1927,CRP1-5138,2021
Sold,151 Beryl Ct ,94547,949000,1025000,33,2283,7848,7,6/14/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,949000,1988,CC40954200,2021
Sold,13507 Bessemer ST ,91401,945000,1025000,68,1477,6215,18,6/3/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,945000,1953,CNSR21121182,2021
Sold,9820 Duckweed ST ,95747,879000,1015000,14,4206,12563,4,6/17/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,879000,2007,ME221069457,2021
Sold,430 N Treanor AVE ,91741,899000,1006600,65,2118,10653,10,6/11/2021 0:00,6/21/2021 0:00,6/30/2021 0:00,899000,1956,CRP1-5175,2021
Sold,648 Swallow Dr ,94551,925000,995000,51,1120,7817,6,6/15/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,925000,1970,BE40953464,2021
Sold,5344 Hermosa AVE ,91737,999888,990000,67,2146,27000,7,6/14/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,999888,1954,CRCV21126575,2021
Sold,4434 Ladner ST ,94538,889000,985000,65,925,5300,5,6/16/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,889000,1956,ML81849282,2021
Sold,1243 Cranbrook PL ,92833,929000,965000,45,2001,5500,11,6/10/2021 0:00,6/21/2021 0:00,7/2/2021 0:00,929000,1976,CRPW21121394,2021
Sold,8972 Pebble Beach CIR ,92683,849900,962000,55,1732,6000,23,5/29/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,849900,1966,CROC21116720,2021
Sold,1820 Centennial WAY ,92026,925000,950000,24,3309,6848,20,6/1/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,925000,1997,CRNDP2106379,2021
Sold,102 Caspian WAY ,95020,899000,950000,6,2440,2811,4,6/17/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,899000,2015,ML81849314,2021
Sold,22692 Modesto DR ,92691,869000,935000,49,1542,5500,5,6/16/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,869000,1972,CROC21027337,2021
Sold,3515 Calle Verano ,92673,899000,926000,49,1539,2304,48,5/4/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,899000,1972,CROC21124365,2021
Sold,713 Helmsdale RD ,92069,900000,920000,13,2382,5968,4,6/17/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,835000,2008,CRNDP2106987,2021
Sold,1219 Sea Bird Way ,92154,850000,915000,17,3148,8690,3,6/18/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,850000,2004,CRPTP2104269,2021
Sold,24312 Fordview ST ,92630,894900,900000,57,2947,7302,4,6/17/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,894900,1964,CROC21131580,2021
Sold,26911 Carmelita DR ,91355,800000,900000,20,2074,563404,11,6/10/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,800000,2001,CNSR21126239,2021
Sold,4712 Copperfield CIR ,95746,850000,900000,31,2777,8825,10,6/11/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,850000,1990,ME221065683,2021
Sold,1741 Gumwood DR ,94519,845000,900000,63,1792,7100,20,6/1/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,845000,1958,CRIG21117799,2021
Sold,154 Azalea ST ,93015,849999,890000,1,3177,8774,8,6/13/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,849999,2020,CRBB21127896,2021
Sold,1401 S Grandridge AVE ,91754,818888,888888,68,1272,6836,5,6/16/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,818888,1953,CRTR21130931,2021
Sold,240 Calle Navarro ,93010,799000,875000,59,1944,10583,6,6/15/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,799000,1962,CRV1-6451,2021
Sold,26812 Desert Locus ST ,92562,865000,872390,16,4295,8712,13,6/8/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,865000,2005,CRSW21120662,2021
Sold,9279 Louis ST ,95624,799000,865000,14,2740,7971,5,6/16/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,799000,2007,ME221069261,2021
Sold,1100 Jamie Dr ,94518,799000,860000,45,2181,10098,3,6/18/2021 0:00,6/21/2021 0:00,7/7/2021 0:00,799000,1976,CC40954723,2021
Sold,1687 Santiago AVE ,94558,850000,850000,47,1968,6064,27,5/25/2021 0:00,6/21/2021 0:00,6/24/2021 0:00,850000,1974,BA321067869,2021
Sold,133 Edinburgh CT ,95661,750000,850000,13,1777,12876,4,6/17/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,750000,2008,ME221053230,2021
Sold,3393 Patterson WAY ,95762,799900,850000,43,2881,11326,4,6/17/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,799900,1978,ME221070220,2021
Sold,2102 Mabury ST ,92705,740000,835000,52,1501,6042,4,6/17/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,740000,1969,CROC21131680,2021
Sold,1008 E 46th ST ,90807,870000,835000,70,1963,12707,11,6/10/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,870000,1951,CRPW21125948,2021
Sold,1247 Avenida Amistad ,92069,749900,825000,20,1652,4792,0,6/21/2021 0:00,6/21/2021 0:00,6/23/2021 0:00,749900,2001,CRNDP2107179,2021
Sold,4202 Nipomo AVE ,90713,799999,821000,69,1215,5254,6,6/15/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,819999,1952,CRPW21129324,2021
Sold,1804 Poppy Field DR ,95661,795000,820000,20,3200,6586,7,6/14/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,795000,2001,ME221059331,2021
Sold,1224 Sherlock Way ,94521,719000,818000,65,1390,5700,5,6/16/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,719000,1956,CC40954591,2021
Sold,35922 Deerbrook RD ,92399,789000,810000,29,2839,22275,10,6/11/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,789000,1992,CREV21127428,2021
Sold,14745 Los Robles AVE ,91745,819000,810000,34,2097,10579,6,6/15/2021 0:00,6/21/2021 0:00,7/1/2021 0:00,819000,1987,CRTR21130346,2021
Sold,8847 Olive Ranch Lane ,95628,749900,805000,26,2153,10838,4,6/17/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,749900,1995,ME221069946,2021
Sold,2653 Traditions LOOP ,93446,805000,805000,16,1867,8028,5,6/16/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,805000,2005,CRNS21130755,2021
Sold,741 E Level ST ,91723,785000,805000,60,2101,9844,13,6/8/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,785000,1961,CRCV21123495,2021
Sold,600 Valley Forge DR ,92870,769900,802000,44,2048,4200,7,6/14/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,769900,1977,CRPW21128927,2021
Sold,441 Talon Reach Ct. ,95747,750000,801000,21,2502,6429,3,6/18/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,750000,2000,ME221070806,2021
Sold,1601 Gish AVE ,90815,775000,801000,72,826,6247,4,6/17/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,775000,1949,CRPW21131720,2021
Sold,867 Provincetown DR ,93906,724000,790000,18,2156,5747,5,6/16/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,724000,2003,ML81849108,2021
Sold,1960 Howe Drive ,94578,649000,790000,74,1164,5250,6,6/15/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,649000,1947,EB40954325,2021
Sold,24841 Leto CIR ,92691,749000,785000,46,2246,2488,11,6/10/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,749000,1975,CROC21112004,2021
Sold,1840 Alvarado Ave ,94597,799000,782500,75,1400,16553,0,6/21/2021 0:00,6/21/2021 0:00,6/21/2021 0:00,799000,1946,CC40955377,2021
Sold,20246 Stanton Ave ,94546,650000,780000,75,1313,5116,12,6/9/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,650000,1946,EB40953445,2021
Sold,4832 Rodeo ST ,91763,695000,771500,41,2757,23958,5,6/16/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,695000,1980,CRCV21130141,2021
Sold,1812 Arlington Ave. ,90501,699000,760000,102,1092,5100,11,6/10/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,699000,1919,CRSB21129786,2021
Sold,5314 Farna AVE ,91006,699000,750000,71,1260,5815,3,6/18/2021 0:00,6/21/2021 0:00,7/2/2021 0:00,699000,1950,CRAR21120470,2021
Sold,8258 Brookhaven Cir ,94505,699000,750000,7,2342,5300,4,6/17/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,699000,2014,CC40954377,2021
Sold,2147 Spring Sky St ,91915,660000,740000,17,1659,3302,6,6/15/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,660000,2004,CRPTP2104225,2021
Sold,109 Dunstable WAY ,95630,645000,735000,31,2200,8250,5,6/16/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,645000,1990,ME221068216,2021
Sold,1319 W Crumley ST ,91790,669000,730000,65,1628,7634,14,6/7/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,669000,1956,CRAR21122418,2021
Sold,2442 Venice Ct ,94505,675000,720000,25,2278,13175,10,6/11/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,675000,1996,EB40954020,2021
Sold,5673 Calle Sencillo ,93012,685000,710000,34,1328,4976,3,6/18/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,685000,1987,CRV1-6547,2021
Sold,1870 Jeffrey AVE ,92027,680000,710000,54,1931,9300,21,5/31/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,680000,1967,CRNDP2107064,2021
Sold,1949 Misone ST ,95337,649950,710000,4,2408,6098,4,6/17/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,649950,2017,ME221069508,2021
Sold,14128 Dartmouth CT ,92336,658900,710000,29,2578,8315,11,6/10/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,658900,1992,CRCV21125179,2021
Sold,19899 San Luis Rey LN ,92508,672000,710000,16,3186,7405,13,6/8/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,672000,2005,CRIV21123313,2021
Sold,2041 Brixham DR ,95747,689000,705000,10,2438,8085,6,6/15/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,689000,2011,ME221067722,2021
Sold,128 Knoll Rd. ,92083,699000,700000,74,1727,9588,7,6/14/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,699000,1947,CRNDP2107063,2021
Sold,11727 Dalwood AVE ,90650,609999,695000,68,1222,4901.11,68,4/14/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,609999,1953,CRDW21080351,2021
Sold,27705 Via Rodrigo ,92692,679900,695000,44,1472,3700,4,6/17/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,679900,1977,CROC21132383,2021
Sold,28051 Devon LN ,91350,649000,695000,34,1565,5972,19,6/2/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,649000,1987,CNSR21128467,2021
Sold,5418 Halas CT ,95757,630000,690000,17,2650,6011,5,6/16/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,630000,2004,ME221069678,2021
Sold,18905 W Ridge DR ,95946,650000,685000,26,2065,131551,7,6/14/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,650000,1995,ME221066993,2021
Sold,6430 Arcadia AVE ,95650,675000,685000,32,1723,9884,11,6/10/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,675000,1989,ME221065806,2021
Sold,32818 Kendal CT ,92584,585000,680000,16,3031,10019,32,5/20/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,585000,2005,CRSW21112928,2021
Sold,200 Swazey CT ,95747,679999,680000,26,2287,9365,4,6/17/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,679999,1995,ME221053835,2021
Sold,2474 New Seabury WAY ,91915,675000,675000,23,1236,4400,1,6/20/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,675000,1998,CRPTP2104341,2021
Sold,566 Iona CT ,92027,625000,675000,25,1659,5954,4,6/17/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,625000,1996,CRSW21131735,2021
Sold,3227 Shining Star LN ,92881,650000,650000,24,1886,4356,5,6/16/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,639000,1997,CRIG21132531,2021
Sold,31954 Via Seron ,92592,625000,650000,30,2761,7405,7,6/14/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,625000,1991,CRSW21125116,2021
Sold,1434 W 222nd ST ,90501,599000,649000,72,1509,9002,3,6/18/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,599000,1949,CRSW21132377,2021
Sold,1134 Knopfler CIR ,95630,639900,645000,26,1782,4356,12,6/9/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,650000,1995,ME221065079,2021
Sold,3211 Kips Korner RD ,92860,625000,640000,57,2279,19166,6,6/15/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,625000,1964,CRIG21130050,2021
Sold,8725 Armagh CT ,95624,559000,638000,41,2028,8002,3,6/18/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,559000,1980,ME221070018,2021
Sold,231 22nd ST ,95816,629000,623000,115,1104,2801,11,6/10/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,597000,1906,ME221049442,2021
Sold,2012 Clearfield WAY ,95608,579888,615000,46,1263,6098,5,6/16/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,579888,1975,ME221047101,2021
Sold,8344 W Avenue C4 ,93536,599000,608000,15,2803,109118,20,6/1/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,599000,2006,CNSR21125988,2021
Sold,5975 Oak ST ,95650,569000,607000,23,1252,8316,10,6/11/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,569000,1998,ME221066986,2021
Sold,5118 N Cranley AVE ,91722,565000,606000,66,1065,5491,30,5/22/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,565000,1955,CRCV21111798,2021
Sold,2161 Calle Camelia ,91360,560000,605000,61,938,10340,14,6/7/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,560000,1960,CNSR21122771,2021
Sold,3352 Gray Mare WAY ,95843,550000,601021,32,2134,8276,3,6/18/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,550000,1989,ME221069413,2021
Sold,20631 Spring ST ,92507,569000,595000,6,1698,7405,14,6/7/2021 0:00,6/21/2021 0:00,7/21/2021 0:00,569000,2015,CRIG21123773,2021
Sold,43100 jason CT ,92544,594000,594000,42,2508,43560,0,6/21/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,594000,1979,CRSW21134696,2021
Sold,27098 Teakwood CT ,92352,525000,590000,39,2040,9581,12,6/9/2021 0:00,6/21/2021 0:00,7/9/2021 0:00,525000,1982,CREV21124734,2021
Sold,1603 Stoneykirk DR ,92507,538888,587500,30,1703,5227,17,6/4/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,538888,1991,CRDW21121139,2021
Sold,36048 Capri DR ,92596,549900,585000,17,3141,7405,7,6/14/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,549900,2004,CRSW21128743,2021
Sold,8768 Lambay WAY ,95828,543000,585000,31,2737,6242,11,6/10/2021 0:00,6/21/2021 0:00,7/13/2021 0:00,543000,1990,ME221065326,2021
Sold,36492 Bay Hill DR ,92223,529000,579000,16,3389,6970,4,6/17/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,529000,2005,CREV21132120,2021
Sold,101 Snapdragon PL ,95648,549000,575000,15,1549,9544,5,6/16/2021 0:00,6/21/2021 0:00,7/6/2021 0:00,549000,2006,ME221068342,2021
Sold,18300 Betony PL ,92407,550000,565000,8,1920,6730,14,6/7/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,550000,2013,CRCV21122559,2021
Sold,5441 Redwood ST ,92105,560000,563000,72,856,6500,18,6/3/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,580000,1949,CROC21119880,2021
Sold,8040 Spumante CT ,95829,469000,560000,28,1755,13007,3,6/18/2021 0:00,6/21/2021 0:00,7/2/2021 0:00,469000,1993,ME221068432,2021
Sold,39855 Osprey RD ,92562,519000,560000,33,1900,5227,4,6/17/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,519000,1988,CRSW21128277,2021
Sold,1315 Dartmouth CIR ,95620,540000,560000,5,1711,3598,5,6/16/2021 0:00,6/21/2021 0:00,7/7/2021 0:00,540000,2016,BA321054302,2021
Sold,1041 Rudgwick DR ,95747,525000,556000,24,1593,5018,9,6/12/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,525000,1997,ME221063225,2021
Sold,5509 Adenmoor AVE ,90713,525000,555000,70,888,5028,5,6/16/2021 0:00,6/21/2021 0:00,7/2/2021 0:00,525000,1951,CRIV21131364,2021
Sold,7139 Cross DR ,95610,499000,555000,32,1433,16553,5,6/16/2021 0:00,6/21/2021 0:00,7/15/2021 0:00,499000,1989,ME221064982,2021
Sold,11855 Appolon DR ,95742,499990,551885,16,1634,6839,4,6/17/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,499990,2005,ME221068784,2021
Sold,538 Schooner PL ,95337,499900,550000,35,1592,10877,3,6/18/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,499900,1986,ME221070443,2021
Sold,372 Idyllwild CIR ,95928,549000,550000,25,2115,10890,4,6/17/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,549000,1996,CRSN21132255,2021
Sold,709 Del Oro ST ,95695,519000,550000,42,1807,6151,5,6/16/2021 0:00,6/21/2021 0:00,7/16/2021 0:00,519000,1979,ME221068356,2021
Sold,17725 Greger ST ,95476,550000,550000,48,1172,6538,12,6/9/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,550000,1973,BA321051203,2021
