MLS_Number,Street_Address,City,Zip_Code,county,County_Index,SqFtTotal,Lot_Size,BedsTotal,BathsTotal,BathsFull,BathsHalf,Year_Built
EB40950951,1853 Chaparral Dr ,Pittsburg,94565,Contra Costa,6,3409,6375,5,3,3,0,2000
ME202002917,6250 Miners Ranch RD ,Oroville,95966,Butte,11,2644,435600,3,2,2,0,2005
CRPI21107562,576 Via La Barranca ,Arroyo Grande,93420,San Luis Obispo,14,2206,21001,3,3,2,1,1979
CRNS21109866,5578 Madrono PL ,Atascadero,93422,San Luis Obispo,14,1387,1584,3,3,2,1,2014
CREV21113949,11838 Far Hills LN ,Victorville,92392,San Bernardino,3,1900,7752,4,2,2,0,2021
ME202002047,1710 7th ST ,Oroville,95965,Butte,11,925,14810,3,1,1,0,1964
TM21-734668,7524 Devista DR ,West Hollywood,90046,Los Angeles,0,3400,16056,4,5,4,1,1964
BE40948560,5208 Lilac Ave ,Livermore,94551,Alameda,8,1392,7194,3,2,2,0,1963
BE40950473,1499 Winding Stream Dr ,Livermore,94551,Alameda,8,2140,6599,5,3,3,0,1998
CRNDP2105804,5440 Siesta Drive ,San Diego,92115,San Diego,5,984,5500,2,1,1,0,1930
BA321044054,820 Spoonbill LN ,Suisun City,94585,Solano,16,1304,5663,4,2,2,0,1976
CC40950884,533 26Th St ,Richmond,94804,Contra Costa,6,1643,5000,3,3,2,1,1941
SF421547521,127 Maywood DR ,San Francisco,94127,San Francisco,21,1957,3728,3,2,2,0,1959
CRPW21109623,805 S Courson DR ,Anaheim,92804,Orange,2,1709,7910,3,1,1,0,1956
CRLC21110153,3105 Knob ST ,Nice,95464,Lake,29,768,5329,2,1,1,0,1967
CRMC21106014,1629 Fairway DR ,Atwater,95301,Merced,22,1600,7832,3,2,2,0,1996
CNSR21107257,2405 Windwood DR ,Palmdale,93550,Los Angeles,0,1927,7197,4,3,3,0,1994
SF421547227,2269 Kent ST ,San Mateo,94403,San Mateo,13,1580,5555,4,2,2,0,1956
ME221053479,5000 Bonniemae WAY ,Sacramento,95820,Sacramento,4,1134,7405,3,2,1,1,1959
CRIV21105205,17610 Mountain CT ,Riverside,92503,Riverside,1,1600,4792,3,3,2,1,1989
CNSR21106047,20261 Haynes ST ,Winnetka,91306,Los Angeles,0,1724,7500,3,2,2,0,1958
CRPW21107659,4070 Princeton PL ,Yorba Linda,92886,Orange,2,6075,11431,5,6,5,1,2017
ME221054196,8208 Cedar Crest WAY ,Sacramento,95826,Sacramento,4,1444,6120,4,2,2,0,1961
BE40950136,2333 Capistrello St ,Dublin,94568,Alameda,8,2242,3915,4,3,3,0,2008
ME221054591,1097 Kirksey DR ,Turlock,95382,Stanislaus,12,1341,4251,4,2,2,0,1996
ME221054542,4318 Adriatic Sea WAY ,Sacramento,95834,Sacramento,4,1763,2509,3,3,2,1,2017
TM21-758162,21745 Entrado DR ,Topanga,90290,Los Angeles,0,780,13932,3,1,1,0,1938
ME221053880,320 Nebbiolo CT ,El Dorado Hills,95762,El Dorado,19,2763,4530,3,3,2,1,2003
TM21-732562,3558 Vista Haven RD ,Sherman Oaks,91403,Los Angeles,0,2247,9499,3,2,2,0,1955
CRSB21091639,1618 6th ST ,Manhattan Beach,90266,Los Angeles,0,4050,7501,5,5,5,0,1998
CROC21105118,7 Palermo ,Irvine,92614,Orange,2,1981,4500,3,3,2,1,1987
TM21-737386,4045 Davana RD ,Sherman Oaks,91423,Los Angeles,0,2713,9018,4,4,3,1,1947
CRPW21095960,19 Bergamo ,Laguna Niguel,92677,Orange,2,3016,6760,4,3,2,1,1990
BE40951061,1509 Lodi Avenue ,San Mateo,94401,San Mateo,13,1080,7688,3,2,2,0,1955
ME221051803,711 Fountain DR ,West Sacramento,95605,Yolo,26,2954,11326,3,3,3,0,2005
ME221056959,5576 Cottonwood AVE ,Olivehurst,95961,Yuba,18,839,17424,2,1,1,0,1946
CRCV21107514,321 Avenue 10 ,Lake Elsinore,92530,Riverside,1,1705,4792,3,3,2,1,1993
TM21-733258,4155 Somers AVE ,Los Angeles,90065,Los Angeles,0,1885,6500,4,1,1,0,1978
CROC21135768,1044 Joels Place ,Los Angeles,90012,Los Angeles,0,2375,2092,3,5,4,1,2021
CRIV21108350,7598 Toyon AVE ,Fontana,92336,San Bernardino,3,1101,8505,3,2,1,1,1955
CRWS21107252,5577 Neola DR ,Hesperia,92344,San Bernardino,3,2805,99590,4,3,2,1,2004
ME221056142,8429 Granite Cove DR ,Granite Bay,95746,Placer,9,1792,6682,4,2,2,0,1999
ME221056158,4471 Lake View RD ,Valley Springs,95252,Calaveras,39,1924,218671,3,2,2,0,2016
ME221050106,12128 Fearl ,Waterford,95386,Stanislaus,12,1890,7610,5,2,2,0,2002
ME221050209,3535 Mesa Verdes DR ,El Dorado Hills,95762,El Dorado,19,1842,17860,4,2,2,0,1963
TM21-753778,4540 Don Quixote DR ,Los Angeles,90008,Los Angeles,0,1658,7536,3,2,2,0,1955
CRAR21106307,2321 Gerhart AVE ,Monterey Park,91754,Los Angeles,0,1288,6742,3,2,2,0,1948
CRNP21094938,327 Orchid AVE ,Corona Del Mar,92625,Orange,2,3250,3560,4,5,4,1,2020
ME221052970,11043 Fisher CT ,Penn Valley,95946,Nevada,27,1517,22216,3,2,2,0,1979
ME221054680,9501 Chicory Field WAY ,Elk Grove,95624,Sacramento,4,3398,8834,5,3,3,0,2001
TM21-761520,2617 Harlesden CT ,Los Angeles,90046,Los Angeles,0,2159,37723,3,3,2,1,1950
CROC21109668,3044 Grant AVE ,Costa Mesa,92626,Orange,2,1760,6039,5,2,2,0,1962
CRPI21104059,320 Esparto AVE ,Pismo Beach,93449,San Luis Obispo,14,945,2680,2,1,1,0,1951
CRCV21100166,170 Malcolm DR ,Pasadena,91105,Los Angeles,0,2849,7374,3,2,2,0,1950
CRCV21055668,983 Appalachian ,Claremont,91711,Los Angeles,0,5315,24182,5,6,5,1,2005
CC40950814,4837 Valley Way ,Antioch,94531,Contra Costa,6,2144,5700,4,3,3,0,1988
CRPW21090797,30952 Calle Moraga ,Laguna Niguel,92677,Orange,2,2556,10400,4,3,3,0,1987
CRPW21106932,422 S Deming ,Santa Ana,92704,Orange,2,1468,6007,4,1,1,0,1962
ME221053803,1163 Twinberry ST ,Plumas Lake,95961,Yuba,18,1973,10019,4,3,3,0,2019
CROC21107029,27 Creek View RD ,Trabuco Canyon,92679,Orange,2,3086,6300,5,3,3,0,1996
CROC21104036,22 Silkwood LN ,Rancho Santa Margarita,92688,Orange,2,1470,2610,3,3,2,1,1997
CROC21102739,27 Sunny Slope ,Rancho Santa Margarita,92688,Orange,2,2492,4637,4,3,2,1,1997
ML81845174,120 El Rancho DR ,South San Francisco,94080,San Mateo,13,2640,5952,6,3,3,0,1999
BA321028961,2005 Waltzer RD ,Santa Rosa,95403,Sonoma,20,1548,6055,3,2,2,0,1991
TM21-735474,22154 Alizondo DR ,Woodland Hills,91364,Los Angeles,0,3871,20836,5,5,4,1,1981
EB40950751,49 De Laurenti Ct ,Walnut Creek,94598,Contra Costa,6,2778,14500,5,3,2,1,1979
ME221051893,1719 Sierra LN ,Stockton,95205,San Joaquin,10,936,7296,2,1,1,0,1948
CRSW21105995,15541 Buckboard LN ,Moreno Valley,92555,Riverside,1,1994,5227,4,3,3,0,2003
BA321044467,641 Tisdale AVE ,Vallejo,94592,Solano,16,2878,5354,4,4,4,0,2005
CRNDP2105437,1944 Granada AVE ,San Diego,92102,San Diego,5,1728,5500,3,2,2,0,1925
CRPW21114658,19951 Via De Las Montanas ,Yorba Linda,92886,Orange,2,1584,8400,4,3,3,0,1971
CRIG21106252,32821 Westport WAY ,Winchester,92596,Riverside,1,2467,7841,4,3,2,1,2006
ME221056369,956 W 24th ST ,Merced,95340,Merced,22,1144,6534,3,2,2,0,1959
ML81844487,901 Madrona DR ,Felton,95018,Santa Cruz,25,2502,13591,4,3,3,0,1975
BA321047490,312 Bahnsen LN ,Petaluma,94952,Sonoma,20,3544,130680,5,4,3,1,2006
ML81845263,6177 Mahan DR ,San Jose,95123,Santa Clara,7,1143,6037,3,2,2,0,1969
CNSR21119037,5053 Vanalden AVE ,Tarzana,91356,Los Angeles,0,6900,21610,4,4,4,0,2020
CROC21112647,18487 Santa Alberta CIR ,Fountain Valley,92708,Orange,2,1539,6560,3,2,2,0,1971
CRCV21110821,5048 Mayberry AVE ,Rancho Cucamonga,91737,San Bernardino,3,3107,36400,5,3,2,1,1985
ME221054849,7255 Pine Grove WAY ,Folsom,95630,Sacramento,4,2018,19402,3,2,2,0,1982
CRIG21106235,1343 Lakewood AVE ,,91786,San Bernardino,3,1700,7638,3,2,2,0,1977
CNSR21109236,11314 Blythe ST ,Sun Valley,91352,Los Angeles,0,1052,5499,3,2,2,0,1954
BE40949275,702 Catalina Dr ,Livermore,94550,Alameda,8,1254,5998,3,2,2,0,1965
ME602198,9416 Goodspeed ST ,Durham,95938,Butte,11,1079,6098,3,1,1,0,1976
CRSN21107182,5577 Glen DR ,Paradise,95969,Butte,11,1776,50965,3,2,2,0,2021
CRNDP2106071,656 Boysenberry WAY ,Oceanside,92057,San Diego,5,1344,5589,4,2,2,0,1988
CRTR21106772,1624 Nutwood AVE ,Fullerton,92831,Orange,2,1846,7200,4,2,2,0,1955
CRRS21108220,2501 N Sierra WAY ,San Bernardino,92405,San Bernardino,3,1014,8055,3,1,1,0,1922
CRPW21103247,1920 S Wood ST ,Santa Ana,92704,Orange,2,1400,6002,3,2,2,0,1963
CRSB21111953,922 Fairing PL ,,90245,Los Angeles,0,3187,5156,4,4,4,0,2019
CC40950636,207 Benoni Ln ,Brentwood,94513,Contra Costa,6,2665,7200,2,3,2,1,1998
EB40950676,178 Flournoy St ,San Francisco,94112,San Francisco,21,1906,3746,4,1,1,0,1923
CRSW21104849,27670 Grosse Point DR ,Sun City,92586,Riverside,1,1204,6970,2,2,2,0,1973
CRIV21109736,910 E Kingsley AVE ,Pomona,91767,Los Angeles,0,1560,6680,3,2,2,0,1947
CNSR21111674,19861 Larbert ST ,Canyon Country,91351,Los Angeles,0,1440,5889,4,1,1,0,1964
ME221052808,260 Shadow Lake PL ,Lincoln,95648,Placer,9,2801,8978,2,3,2,1,2001
CRIG21107000,11234 Cambridge ST ,Riverside,92503,Riverside,1,1222,6970,3,2,2,0,1960
ML81844741,13791 La Paloma RD ,Los Altos Hills,94022,Santa Clara,7,4723,51941,5,6,5,1,1995
CRSW21102958,41024 Felton CT ,Hemet,92544,Riverside,1,1512,8276,3,2,2,0,1975
CRV1-6013,287 Spring ST ,Ventura,93001,Ventura,17,1054,6070,3,2,2,0,1958
ML81844956,726 Craig AVE ,Campbell,95008,Santa Clara,7,1350,9600,3,2,2,0,1949
ML81844415,607 Verdun AVE ,Hollister,95023,San Benito,33,2811,6312,5,3,3,0,1999
ME202003162,8 Trieste WAY ,Chico,95926,Butte,11,1997,8276,3,3,2,1,1966
CRSN21108244,1 Avocet CT ,Chico,95926,Butte,11,2795,9583,4,3,2,1,2014
ME201904161,12911 Oroville Quincy HWY ,Berry Creek,95916,Butte,11,768,151589,2,1,1,0,1971
BE40950305,3390 Ironwood Dr ,San Ramon,94582,Contra Costa,6,3243,4605,4,4,4,0,2015
CRNDP2105545,172 Montebello ST ,Chula Vista,91910,San Diego,5,1605,7600,3,2,2,0,1960
CC40950444,401 Wigeon Way ,Suisun City,94585,Solano,16,1304,6098,4,2,2,0,1978
CRDW21100696,7971 Bellflower DR ,Buena Park,90620,Orange,2,1539,6300,3,3,2,1,1957
ML81845019,1180 Granada ST ,Belmont,94002,San Mateo,13,1090,4968,3,1,1,0,1947
ME221055190,4318 Live Oak LN ,Rocklin,95765,Placer,9,2833,11944,3,3,3,0,1999
ME221058053,2460 Watercourse WAY ,Sacramento,95833,Sacramento,4,2201,4787,3,4,3,1,2000
CRPW21104963,1401 Orangewood ST ,La Habra,90631,Orange,2,2232,5501,4,1,1,0,1974
CNSR21108737,326 H ST ,Bakersfield,93304,Kern,32,1987,8039,4,2,2,0,1920
BA321040054,1690 Gill DR ,Dixon,94520,Contra Costa,6,1967,8512,4,2,2,0,1998
CC40950825,2447 Pepper Dr ,Concord,94520,Contra Costa,6,1200,6325,3,1,1,0,1947
ML81844654,722 Hurlingham AVE ,San Mateo,94402,San Mateo,13,3480,12322,4,3,3,0,1907
CRSC21099225,440 Java ST ,Morro Bay,93442,San Luis Obispo,14,819,2395,3,1,1,0,1969
ME202100915,1521 Camino De Flores ,Yuba City,95993,Sutter,23,1688,9927,3,2,2,0,1984
ME221052883,761 Courtyards LOOP ,Lincoln,95648,Placer,9,2037,5314,3,3,2,1,2007
CRCV21098882,3 Via Palmieki CT ,Lake Elsinore,92532,Riverside,1,3881,12632,5,5,4,1,2005
CRIV21105667,731 E Sanderling ST ,Ontario,91761,San Bernardino,3,1232,7200,3,2,2,0,1979
ME221053705,8045 Shay CIR ,Stockton,95212,San Joaquin,10,2165,3764,4,3,2,1,2006
ME221053837,2197 63rd AVE ,Sacramento,95822,Sacramento,4,1098,6534,3,2,2,0,1957
ME221054935,3022 Vermeer CT ,El Dorado Hills,95762,El Dorado,19,3053,9801,3,4,3,1,2017
CNSR21102895,8718 Ranchito AVE ,Panorama City,91402,Los Angeles,0,1014,5901,3,1,1,0,1950
CRPW21097721,5975 Helmcrest DR ,Riverside,92509,Riverside,1,1889,8712,3,3,2,1,1981
ME221056059,961 Oliver CT ,Woodland,95776,Yolo,26,1556,6534,3,2,2,0,2009
CRPW21107226,15610 Slover AVE ,Fontana,92337,San Bernardino,3,1626,36300,4,1,1,0,1943
TM21-734950,13946 Hartsook ST ,Sherman Oaks,91423,Los Angeles,0,1861,6003,3,2,2,0,1952
BA321036879,644 Jade WAY ,Fairfield,94534,Solano,16,1784,3119,3,3,2,1,2005
CRSC21106721,692 Randall DR ,Cambria,93428,San Luis Obispo,14,2495,6718,3,3,1,2,1982
CROC21057719,29522 Los Osos DR ,Laguna Niguel,92677,Orange,2,1642,7632,4,2,2,0,1972
BA321045592,250 Schooner Ridge CT ,Dixon,95620,Solano,16,1380,6704,3,2,2,0,1998
ME221049516,135 Moffatt WAY ,Sacramento,95864,Sacramento,4,2360,15799,4,3,2,1,1966
ML81846177,2435 Old Del Monte ST ,Stockton,95206,San Joaquin,10,1229,5300,3,2,2,0,1992
CRDW21104962,10415 Bryson AVE ,South Gate,90280,Los Angeles,0,1330,6493,3,1,1,0,1940
CROC21102917,12 Serna ,Rancho Santa Margarita,92688,Orange,2,3312,6420,4,4,4,0,1993
CNSR21107323,28534 Old Spanish ,Saugus,91390,Los Angeles,0,2188,5164,4,3,3,0,2000
CRSW21106597,44356 Nighthawk ,Temecula,92592,Riverside,1,2301,9148,4,3,2,1,2000
CRP1-4857,500 E Jackson ST ,Pasadena,91104,Los Angeles,0,1364,4546,3,1,1,0,1927
ME221053823,14170 Sargent AVE ,Galt,95632,Sacramento,4,2896,86249,3,2,2,0,2004
CRMC21106315,2193 Guinevere CT ,Merced,95340,Merced,22,2630,11252,4,2,2,0,2002
CRMC21092082,1326 Cassis DR ,Merced,95348,Merced,22,2851,7061,5,3,3,0,2007
ME221057913,3937 Pounds AVE ,Sacramento,95821,Sacramento,4,1684,10019,3,2,2,0,1966
BA321036987,25040 Cobb DR ,Willits,95490,Mendocino,35,1575,42641,2,2,2,0,1981
ME221046048,1611 Dodder DR ,Los Banos,93635,Merced,22,1638,6591,3,2,2,0,2019
CRIV21113468,16045 Gallery Heights DR ,Riverside,92504,Riverside,1,3683,37512,4,4,4,0,2020
ME221053886,968 Sweet Pea LN ,Manteca,95336,San Joaquin,10,2574,8712,4,3,2,1,2001
ME221053297,1964 toscana LN ,Ceres,95307,Stanislaus,12,2157,6299,3,3,2,1,2005
CRPW21105039,14179 Trumball ST ,Whittier,90604,Los Angeles,0,1564,7273,3,2,2,0,1960
BE40949541,18 Prescott Cir ,Oakley,94561,Contra Costa,6,2401,7568,4,3,3,0,2016
CRWS21105935,1137 Promontory PL ,West Covina,91791,Los Angeles,0,3730,99691,5,5,4,1,1984
CREV21111128,11760 Wickford PL ,Yucaipa,92399,San Bernardino,3,2246,7219,3,3,3,0,2001
CROC21106979,2229 Tamy LN ,Santa Ana,92706,Orange,2,1180,6001,3,2,2,0,1955
CNSR21101695,17805 Miranda ST ,Encino,91316,Los Angeles,0,1861,5500,4,3,2,1,1949
ML81845211,3090 Sterling WAY ,Redwood City,94061,San Mateo,13,1800,6000,4,3,3,0,1955
CRCV21141038,754 E Ivy ST ,Glendora,91740,Los Angeles,0,1394,11676,3,1,1,0,1961
CRSW21123524,34363 Coppola ST ,Temecula,92592,Riverside,1,2877,5663,4,3,3,0,2012
CNSR21107150,41 E Boulder Creek RD ,Simi Valley,93065,Ventura,17,2917,5894,5,4,4,0,1998
CRPW21105106,14675 Marquette AVE ,Chino,91710,San Bernardino,3,1996,2444,4,3,3,0,2013
CROC21101753,1711 Amherst RD ,Tustin,92780,Orange,2,2026,6043,4,2,2,0,1968
CRSN21112142,1395 Arch WAY ,Chico,95973,Butte,11,2045,6970,4,2,2,0,2006
CROC21128669,7694 Lobos AVE ,Hesperia,92345,San Bernardino,3,2170,18720,4,3,3,0,2021
ML81844873,890 Echo DR ,Los Altos,94024,Santa Clara,7,2946,13736,4,3,3,0,1948
ME202100222,25 Harbor CT ,Oroville,95966,Butte,11,2265,6534,2,3,2,1,1985
TM21-737738,807 Cinthia ST ,Beverly Hills,90210,Los Angeles,0,13300,30204,7,12,8,4,2018
CRV1-6055,5453 Quailridge DR ,Camarillo,93012,Ventura,17,1459,6098,3,2,2,0,1983
ME202002150,937 Chestnut ST ,Chico,95928,Butte,11,1495,5663,5,2,2,0,1903
ME221042392,9281 Charolais WAY ,Elk Grove,95624,Sacramento,4,3230,9252,5,3,3,0,2006
ME221056498,4141 11th Ave ,Sacramento,95817,Sacramento,4,1600,15002,4,3,2,1,1910
ME221048583,6502 Emerald CT ,Rocklin,95677,Placer,9,1425,6717,3,2,2,0,1994
BE40950759,2570 Glen Isle Ave. ,Pleasanton,94566,Alameda,8,1720,4521,3,2,2,0,1993
ME221052655,3541 Halllsboro CT ,Modesto,95357,Stanislaus,12,1440,5001,3,2,2,0,1992
ML81845931,3241 Deerfield CT ,Stockton,95209,San Joaquin,10,2203,10968,4,3,3,0,1976
ML81845074,550 Hayne RD ,Hillsborough,94010,San Mateo,13,2200,15840,3,3,2,1,1937
CROC21107575,33721 Calle Conejo ,San Juan Capistrano,92675,Orange,2,2498,11600,4,3,3,0,1973
CROC21109208,27 Sarracenia ,Rancho Santa Margarita,92688,Orange,2,1890,5000,3,3,2,1,1986
CNSR21106594,84 Washburn ST ,Simi Valley,93065,Ventura,17,1625,9618,3,3,3,0,1964
CRV1-6082,556 Calle Arroyo ,Thousand Oaks,91360,Ventura,17,3100,44866,4,3,2,1,1969
CRCV21108787,731 Cottage Grove RD ,Lake Arrowhead,92352,San Bernardino,3,1080,12670,3,2,2,0,1958
CRPTP2105154,3068 Vineyard WAY ,Chula Vista,91914,San Diego,5,5413,53143,5,4,4,0,2012
CRNDP2105328,7599 Dehesa Ct ,Carlsbad,92009,San Diego,5,1722,228819,3,2,2,0,1979
BA321039932,95 Lovell AVE ,Mill Valley,94941,Marin,15,1282,3250,3,2,2,0,1923
ML81844262,1880 Capistrano WAY ,Los Altos,94024,Santa Clara,7,1396,10614,3,2,2,0,1953
ME602163,3407 Hostetter RD ,San Jose,95132,Santa Clara,7,1283,6068,3,2,2,0,1972
CRPI21104721,232 N F ST ,Lompoc,93436,Santa Barbara,31,930,6970,2,1,1,0,1909
CRPI21116705,1115 Rogers CT ,Arroyo Grande,93420,San Luis Obispo,14,1499,7300,3,2,2,0,1975
CRSW21096636,616 Douglas AVE ,San Marcos,92069,San Diego,5,1348,10000,3,2,2,0,1973
CNSR21106452,5442 Calvin AVE ,Tarzana,91356,Los Angeles,0,4255,17383,5,5,5,0,1974
ME221055408,316 Crow Canyon DR ,Folsom,95630,Sacramento,4,2046,12419,3,2,2,0,1983
CRSW21110083,575 Granite View Dr ,Perris,92571,Riverside,1,1317,4792,3,2,2,0,1995
CRSW21100529,26814 Madera CT ,Menifee,92584,Riverside,1,1342,8276,3,2,2,0,2002
CNSR21107899,29046 Hollow Oak CT ,Agoura Hills,91301,Los Angeles,0,2695,8442,3,2,2,0,1981
CRSW21105859,68347 Descanso CIR ,Cathedral City,92234,Riverside,1,2017,9583,3,2,2,0,1991
CRNP21109473,514 Canal ST ,Newport Beach,92663,Orange,2,1710,3055,3,2,2,0,1965
CRCV21105969,2422 W Summerset DR ,Rialto,92377,San Bernardino,3,1688,8700,4,2,2,0,1994
CRNDP2108372,634 Edgewater DR ,San Marcos,92078,San Diego,5,3072,7620,4,3,3,0,2004
ME221055026,334 Semple ST ,Modesto,95354,Stanislaus,12,906,6752,2,1,1,0,1918
CNSR21109621,43506 Harbor ST ,Lancaster,93536,Los Angeles,0,1541,6661,3,2,2,0,2008
CRPW21082628,11337 Barbi LN ,Los Alamitos,90720,Orange,2,2440,6656,5,1,1,0,1965
CROC21104172,8 Saint Annes ,Trabuco Canyon,92679,Orange,2,2481,5100,4,3,3,0,1990
ME221053231,500 Grove ST ,Roseville,95678,Placer,9,1526,7035,3,2,1,1,1920
CRP1-4807,553 Daroca AVE ,San Gabriel,91775,Los Angeles,0,1727,8160,3,1,1,0,1941
CROC21108982,50 Avenida Merida ,San Clemente,92673,Orange,2,2370,3451,3,3,2,1,2002
ME221052750,6942 Sutter AVE ,Carmichael,95608,Sacramento,4,2906,21841,4,3,3,0,1989
CRIV21109686,26455 Coconut LN ,Moreno Valley,92555,Riverside,1,1916,7405,4,3,3,0,1989
CNSR21108907,24251 Friar ST ,Woodland Hills,91367,Los Angeles,0,1167,6814,3,2,1,1,1960
CROC21128812,6 Style DR ,Aliso Viejo,92656,Orange,2,1972,4121,3,3,2,1,2001
ME221055655,4162 Cowell BLVD ,Davis,95618,Yolo,26,1088,3001,2,2,1,1,1978
CC40950349,146 Mae Ave ,Pittsburg,94565,Contra Costa,6,931,4500,2,1,1,0,1950
ML81844728,1528 Condor DR ,Sunnyvale,94087,Santa Clara,7,1416,6346,3,2,2,0,1970
TM21-744926,626 Alta DR ,Beverly Hills,90210,Los Angeles,0,5637,13966,5,7,7,0,1930
BA321037130,55 Broadview DR ,San Rafael,94901,Marin,15,2320,12458,4,3,3,0,1949
CREV21109874,18031 Newland ST ,Huntington Beach,92646,Orange,2,1188,6000,3,1,1,0,1960
CRCV21107200,11520 Teak LN ,Fontana,92337,San Bernardino,3,1494,4500,3,3,2,1,1986
TM21-733308,1 Savannah LN ,Mission Viejo,92694,Orange,2,1703,2532,3,3,2,1,2002
CRSW21100155,40391 Heirloom CT ,Murrieta,92562,Riverside,1,3175,17860,5,3,2,1,2016
CROC21097795,23972 Cormorant LN ,Laguna Niguel,92677,Orange,2,3163,6710,4,3,3,0,1986
ME221054212,5020 Orchid Ranch WAY ,Elk Grove,95757,Sacramento,4,2123,4948,3,3,2,1,2007
ME221075673,1190 Potomac WAY ,Plumas Lake,95961,Yuba,18,2018,8876,4,3,3,0,2021
CROC21105423,28181 Calle San Remo ,San Juan Capistrano,92675,Orange,2,2278,10370,4,3,3,0,1978
TM21-727122,538 16th ST ,Santa Monica,90402,Los Angeles,0,1856,7507,2,2,2,0,1929
CRPI21091610,1176 Pino Solo DR ,Santa Maria,93455,Santa Barbara,31,2143,8276,5,1,1,0,1961
EB40950651,1719 Oregon St ,Berkeley,94703,Alameda,8,1111,4050,2,1,1,0,1908
CRFR21108987,45620 Genoa AVE ,Lancaster,93534,Los Angeles,0,1904,7646,5,3,3,0,1957
BA321042604,1405 Old Winery CT ,Sonoma,95476,Sonoma,20,3173,18731,3,3,2,1,1971
EB40950576,1341 Thousand Oaks Boulevard ,Albany,94706,Alameda,8,1312,3800,2,2,1,1,1930
BA321044817,430 Stutsman Road ,Ukiah,95482,Mendocino,35,2296,13060,4,3,3,0,1967
ML81844353,5625 Mireille DR ,San Jose,95118,Santa Clara,7,2565,5964,5,3,3,0,1994
CRSW21101462,39710 Salinas DR ,Murrieta,92563,Riverside,1,2500,9148,5,3,3,0,1992
CRSN21087846,22 Terrace DR ,Chico,95926,Butte,11,1351,8276,3,1,1,0,1952
CREV21128231,25611 Lane ST ,Loma Linda,92354,San Bernardino,3,1196,8580,4,2,2,0,1953
CRPW21109445,907 Dorothy LN ,Fullerton,92831,Orange,2,2277,11300,3,3,3,0,1957
CNSR21108631,23433 Avenida Rotella ,Valencia,91355,Los Angeles,0,1429,5918,3,2,2,0,1967
CROC21111952,6945 Thelma AVE ,Buena Park,90620,Orange,2,760,8977,2,1,1,0,1934
CRPTP2103505,2070 Darlington CT ,El Cajon,92019,San Diego,5,1251,10890,3,2,2,0,1984
CROC21103410,6932 Vista Del Sol DR ,Huntington Beach,92647,Orange,2,2209,6047,4,3,2,1,1968
CRCV21106454,20372 Harvard WAY ,Riverside,92507,Riverside,1,2046,15682,3,3,2,1,1957
ML81846028,1727 Lorenzen DR ,San Jose,95124,Santa Clara,7,1711,7959,2,2,2,0,1968
ML81844955,1150 Johnson AVE ,San Jose,95129,Santa Clara,7,1187,6483,3,2,2,0,1958
ME221053107,6900 Cordially WAY ,Elk Grove,95757,Sacramento,4,2537,5881,4,4,4,0,2013
ME221049440,5814 Merriewood DR ,Oakland,94611,Alameda,8,2380,6778,4,3,2,1,1925
BE40951111,37188 Ila Ct ,Fremont,94536,Alameda,8,1316,7614,3,2,2,0,1955
CNSR21090226,19358 Kilfinan ST ,,91326,Los Angeles,0,2814,6845,4,3,3,0,1991
ME221051875,1810 Nevada ,Gridley,95948,Butte,11,2501,8276,4,3,3,0,2005
ML81844740,1 Barcelona CIR ,Redwood Shores,94065,San Mateo,13,1970,4220,3,3,2,1,1979
CROC21102411,3172 Quail Run RD ,Los Alamitos,90720,Orange,2,2326,7700,4,1,1,0,1960
ML81844853,39279 Sundale DR ,Fremont,94538,Alameda,8,1078,6000,3,2,2,0,1963
CREV21107955,743 Forest Shade RD ,Crestline,92325,San Bernardino,3,744,8450,1,1,1,0,1972
ME221053289,600 Springfield CIR ,Roseville,95678,Placer,9,1685,5484,3,3,2,1,1989
CRPW21108566,4095 Garvey WAY ,Riverside,92501,Riverside,1,1904,3920,3,3,2,1,2007
CRPW21106669,612 Luton DR ,Glendale,91206,Los Angeles,0,1820,7215,3,3,3,0,1949
ML81844525,7166 Almaden RD ,San Jose,95120,Santa Clara,7,2130,3164,4,4,3,1,2020
BE40950205,4927 Hillcrest Way ,Pleasanton,94588,Alameda,8,1729,6500,3,2,2,0,1968
ME221052253,6909 Big Arrow CT ,Citrus Heights,95621,Sacramento,4,1693,8712,3,2,2,0,1984
CRPW21106705,8287 E Chadwick ,Orange,92867,Orange,2,3264,6082,4,4,3,1,2003
BA321051636,200 Sarah DR ,Mill Valley,94941,Marin,15,5151,165528,5,4,3,1,1993
ME221055010,2820 Majestic CT ,Turlock,95382,Stanislaus,12,3252,8259,4,3,3,0,2000
CRSB21113313,4866 W 137th ST ,Hawthorne,90250,Los Angeles,0,1760,5280,3,2,2,0,1949
ML81845212,3499 Bayou DR ,San Jose,95111,Santa Clara,7,1110,4949,3,2,2,0,1959
CRAR21102458,11207 Greenwood WAY ,Ontario,91762,San Bernardino,3,1305,7300,4,2,2,0,1961
CRNS21105823,6885 Marchant AVE ,Atascadero,93422,San Luis Obispo,14,1092,17290,3,2,2,0,1975
CRWS21092850,2013 Cumberland DR ,West Covina,91792,Los Angeles,0,2026,8943,3,3,3,0,1979
CRPW21106250,4013 W 59th ST ,Los Angeles,90043,Los Angeles,0,1211,5374,3,2,2,0,1949
