zip_code,county
90278,Los Angeles
94553,Contra Costa
92091,San Diego
94558,Napa
94937,Marin
93527,Kern
93035,Ventura
91340,Los Angeles
93541,Mono
94401,San Mateo
94526,Contra Costa
96161,Nevada
94705,Alameda
90605,Los Angeles
93215,Kern
92060,San Diego
94606,Alameda
90703,Los Angeles
94555,Alameda
91203,Los Angeles
93271,Tulare
93444,San Luis Obispo
93445,San Luis Obispo
93645,Madera
93549,Inyo
95427,Mendocino
95437,Mendocino
94596,Contra Costa
95112,Santa Clara
91786,San Bernardino
91202,Los Angeles
92336,San Bernardino
92118,San Diego
91335,Los Angeles
95973,Butte
95901,Yuba
95637,Yolo
92508,Riverside
92333,San Bernardino
93623,Mariposa
92122,San Diego
95828,Sacramento
95452,Sonoma
93534,Los Angeles
91361,Ventura
92083,San Diego
94027,San Mateo
94131,San Francisco
95254,Calaveras
95552,Trinity
94041,Santa Clara
95830,Sacramento
91789,Los Angeles
96069,Shasta
95453,Lake
92802,Orange
96140,Placer
90044,Los Angeles
94043,Santa Clara
90020,Los Angeles
92054,San Diego
90042,Los Angeles
96130,Lassen
95971,Plumas
95820,Sacramento
92310,San Bernardino
95033,Santa Cruz
95619,El Dorado
95441,Sonoma
90056,Los Angeles
95519,Humboldt
95776,Yolo
95129,Santa Clara
96028,Shasta
94545,Alameda
94964,Marin
94028,San Mateo
95363,Stanislaus
95634,El Dorado
95692,Yuba
94601,Alameda
94583,Contra Costa
95461,Lake
90303,Los Angeles
93615,Tulare
90650,Los Angeles
95962,Yuba
95612,Yolo
90802,Los Angeles
90089,Los Angeles
90505,Los Angeles
95661,Placer
95608,Sacramento
94122,San Francisco
90222,Los Angeles
90007,Los Angeles
94530,Contra Costa
95920,Glenn
95736,Placer
95648,Placer
90047,Los Angeles
95119,Santa Clara
95975,Nevada
96142,El Dorado
90250,Los Angeles
90032,Los Angeles
90272,Los Angeles
95747,Placer
90073,Los Angeles
95607,Yolo
94507,Contra Costa
93234,Fresno
91011,Los Angeles
93247,Tulare
92344,San Bernardino
92804,Orange
92010,San Diego
94501,Alameda
94024,Santa Clara
94924,Marin
93309,Kern
92391,San Bernardino
92058,San Diego
92647,Orange
92341,San Bernardino
94956,Marin
91914,San Diego
93517,Mono
92140,San Diego
91913,San Diego
93043,Ventura
94575,Contra Costa
91324,Los Angeles
93402,San Luis Obispo
92134,San Diego
93730,Fresno
94133,San Francisco
93283,Kern
93249,Kern
92655,Orange
92570,Riverside
91302,Los Angeles
92626,Orange
91006,Los Angeles
92231,Imperial
92339,San Bernardino
92284,San Bernardino
92358,San Bernardino
92833,Orange
92364,San Bernardino
92057,San Diego
92707,Orange
93434,Santa Barbara
92262,Riverside
92866,Orange
92604,Orange
93004,Ventura
91405,Los Angeles
92561,Riverside
92407,San Bernardino
92651,Orange
92627,Orange
93013,Santa Barbara
92061,San Diego
92009,San Diego
92389,Inyo
94109,San Francisco
94002,San Mateo
94951,Sonoma
93943,Monterey
94611,Alameda
92019,San Diego
94127,San Francisco
93428,San Luis Obispo
95336,San Joaquin
95335,Tuolumne
91790,Los Angeles
92582,Riverside
92398,San Bernardino
94549,Contra Costa
93633,Tulare
93235,Tulare
95659,Sutter
94505,Contra Costa
94516,Contra Costa
91775,Los Angeles
91343,Los Angeles
92536,Riverside
92365,San Bernardino
92103,San Diego
94015,San Mateo
94564,Contra Costa
91941,San Diego
93953,Monterey
94025,San Mateo
91423,Los Angeles
92630,Orange
92395,San Bernardino
92055,San Diego
93245,Kings
94971,Marin
92223,Riverside
90623,Orange
93630,Fresno
93611,Fresno
92660,Orange
95076,Santa Cruz
90003,Los Angeles
92233,Imperial
94022,Santa Clara
92805,Orange
94619,Alameda
94503,Napa
91303,Los Angeles
91331,Los Angeles
93637,Madera
93205,Kern
92081,San Diego
91608,Los Angeles
91355,Los Angeles
94538,Alameda
96048,Trinity
94578,Alameda
96103,Plumas
95456,Mendocino
92397,San Bernardino
94580,Alameda
91762,San Bernardino
91501,Los Angeles
91768,Los Angeles
92027,San Diego
92020,San Diego
95728,Nevada
92408,San Bernardino
95450,Sonoma
91945,San Diego
92108,San Diego
96056,Shasta
92806,Orange
92386,San Bernardino
95666,Amador
91402,Los Angeles
92371,San Bernardino
91103,Los Angeles
95833,Sacramento
91754,Los Angeles
91752,Riverside
92683,Orange
92583,Riverside
92227,Imperial
95374,Merced
90815,Los Angeles
92119,San Diego
92071,San Diego
95323,Stanislaus
92109,San Diego
96071,Shasta
96080,Tehama
92260,Riverside
95449,Mendocino
95525,Humboldt
92301,San Bernardino
93940,Monterey
93610,Madera
93657,Fresno
92127,San Diego
92701,Orange
96132,Lassen
93668,Fresno
96017,Shasta
93703,Fresno
95695,Yolo
92307,San Bernardino
94066,San Mateo
96129,Plumas
94533,Solano
92126,San Diego
92069,San Diego
96019,Shasta
93651,Fresno
90061,Los Angeles
96006,Modoc
90745,Los Angeles
90065,Los Angeles
90013,Los Angeles
93560,Kern
94086,Santa Clara
93040,Ventura
90660,Los Angeles
90012,Los Angeles
95425,Sonoma
93621,Fresno
96039,Siskiyou
96052,Trinity
95403,Sonoma
96110,Modoc
90036,Los Angeles
93612,Fresno
96090,Tehama
96093,Trinity
95681,Placer
95527,Trinity
91436,Los Angeles
96014,Siskiyou
95070,Santa Clara
96074,Tehama
96122,Plumas
92106,San Diego
96013,Shasta
91765,Los Angeles
96047,Shasta
95375,Tuolumne
93921,Monterey
95325,Mariposa
96145,Placer
96021,Tehama
95387,Stanislaus
93276,Kern
93110,Santa Barbara
93924,Monterey
93505,Kern
96133,Mono
90716,Los Angeles
93252,Kern
90034,Los Angeles
93261,Tulare
95340,Merced
95703,Placer
95944,Sierra
95615,Sacramento
95551,Humboldt
95970,Colusa
93460,Santa Barbara
94301,Santa Clara
95245,Calaveras
95020,Santa Clara
90631,Orange
95953,Sutter
93662,Fresno
93563,Los Angeles
94512,Solano
95066,Santa Cruz
95466,Mendocino
96033,Shasta
95650,Placer
92356,San Bernardino
92101,San Diego
95315,Merced
95136,Santa Clara
95215,San Joaquin
95120,Santa Clara
95242,San Joaquin
95365,Merced
95412,Sonoma
95926,Butte
95930,Butte
95017,Santa Cruz
95227,San Joaquin
95993,Sutter
95618,Yolo
95135,Santa Clara
92602,Orange
95987,Colusa
95023,San Benito
95043,San Benito
95979,Colusa
95978,Butte
94579,Alameda
95012,Monterey
95625,Solano
95655,Sacramento
95939,Glenn
95937,Yolo
93923,Monterey
92107,San Diego
92252,San Bernardino
95981,Yuba
93726,Fresno
95758,Sacramento
90602,Los Angeles
95232,Calaveras
95389,Mariposa
93635,Merced
95448,Sonoma
93313,Kern
95246,Calaveras
95444,Sonoma
94945,Marin
92315,San Bernardino
94621,Alameda
95046,Santa Clara
95982,Sutter
96137,Plumas
96006,Modoc
91001,Los Angeles
95587,Mendocino
96088,Shasta
92026,San Diego
91024,Los Angeles
95444,Sonoma
95601,Amador
94903,Marin
95615,Sacramento
92663,Orange
92316,San Bernardino
95113,Santa Clara
95327,Tuolumne
94613,Alameda
95210,San Joaquin
92274,Riverside
92373,San Bernardino
96123,Lassen
96007,Shasta
93041,Ventura
96024,Trinity
95211,San Joaquin
92275,Imperial
91201,Los Angeles
96133,Mono
95467,Lake
92604,Orange
92253,Riverside
96113,Lassen
92347,San Bernardino
96097,Siskiyou
95984,Plumas
95595,Trinity
95364,Tuolumne
92627,Orange
95005,Santa Cruz
96014,Siskiyou
95709,El Dorado
95471,Sonoma
92009,San Diego
95219,San Joaquin
96013,Shasta
96020,Plumas
95075,San Benito
91016,Los Angeles
91711,Los Angeles
95369,Merced
90601,Los Angeles
90605,Los Angeles
95831,Sacramento
96037,Siskiyou
90212,Los Angeles
94592,Solano
92122,San Diego
95553,Humboldt
93003,Ventura
95340,Merced
96064,Siskiyou
91331,Los Angeles
95345,Mariposa
95728,Nevada
95627,Yolo
95963,Glenn
91355,Los Angeles
96118,Sierra
96029,Tehama
95338,Mariposa
94118,San Francisco
95585,Mendocino
95968,Butte
90710,Los Angeles
95222,Calaveras
95014,Santa Clara
95427,Mendocino
94599,Napa
95370,Tuolumne
96061,Tehama
95511,Humboldt
95838,Sacramento
90503,Los Angeles
94565,Contra Costa
94536,Alameda
94089,Santa Clara
96003,Shasta
95209,San Joaquin
95333,Merced
95236,San Joaquin
95136,Santa Clara
96155,El Dorado
94566,Alameda
96109,Lassen
94590,Solano
90090,Los Angeles
95013,Santa Clara
95248,Calaveras
95486,Sonoma
95695,Yolo
95446,Sonoma
95379,Tuolumne
93730,Fresno
96135,Plumas
95401,Sonoma
96010,Trinity
95568,Siskiyou
93258,Tulare
96130,Lassen
91335,Los Angeles
96114,Lassen
90290,Los Angeles
95680,Sacramento
90280,Los Angeles
93033,Ventura
96094,Siskiyou
95923,Plumas
93928,Monterey
95672,El Dorado
95949,Nevada
94963,Marin
95443,Lake
95556,Humboldt
94123,San Francisco
95665,Amador
90063,Los Angeles
90245,Los Angeles
91406,Los Angeles
93450,Monterey
95356,Stanislaus
95993,Sutter
95714,Placer
92823,Orange
94970,Marin
95204,San Joaquin
95066,Santa Cruz
92673,Orange
95926,Butte
95664,El Dorado
94947,Marin
95918,Yuba
93561,Kern
93117,Santa Barbara
92282,Riverside
92835,Orange
93528,Kern
93518,Kern
93460,Santa Barbara
94014,San Mateo
93653,Madera
92270,Riverside
92301,San Bernardino
93432,San Luis Obispo
92109,San Diego
95937,Yolo
93644,Madera
94020,San Mateo
92307,San Bernardino
92649,Orange
93305,Kern
95983,Plumas
95451,Lake
90040,Los Angeles
90255,Los Angeles
90027,Los Angeles
95945,Nevada
95203,San Joaquin
92310,San Bernardino
90262,Los Angeles
95564,Humboldt
90292,Los Angeles
95685,Amador
92881,Riverside
95612,Yolo
95032,Santa Clara
93202,Kings
95646,Amador
95405,Sonoma
94506,Contra Costa
94710,Alameda
95383,Tuolumne
95334,Merced
95634,El Dorado
95346,Tuolumne
94404,San Mateo
94117,San Francisco
95389,Mariposa
94603,Alameda
95938,Butte
95043,San Benito
95991,Sutter
90068,Los Angeles
90064,Los Angeles
93634,Fresno
93505,Kern
93291,Tulare
92064,San Diego
90501,Los Angeles
90744,Los Angeles
90716,Los Angeles
90022,Los Angeles
90066,Los Angeles
90061,Los Angeles
93924,Monterey
93626,Fresno
90704,Los Angeles
93454,Santa Barbara
92335,San Bernardino
90813,Los Angeles
94086,Santa Clara
90822,Los Angeles
94533,Solano
90807,Los Angeles
90745,Los Angeles
93276,Kern
93267,Tulare
93711,Fresno
93530,Inyo
94513,Contra Costa
93218,Tulare
93673,Tulare
93728,Fresno
94304,Santa Clara
92025,San Diego
92021,San Diego
92227,Imperial
93725,Fresno
92241,Riverside
92211,Riverside
92004,San Diego
92870,Orange
91210,Los Angeles
95464,Lake
91780,Los Angeles
95548,Del Norte
91752,Riverside
92586,Riverside
92504,Riverside
91731,Los Angeles
95969,Butte
91750,Los Angeles
91723,Los Angeles
92610,Orange
92549,Riverside
92618,Orange
95454,Mendocino
94538,Alameda
94520,Contra Costa
91501,Los Angeles
92065,San Diego
92037,San Diego
91330,Los Angeles
91754,Los Angeles
91506,Los Angeles
92843,Orange
92395,San Bernardino
93429,Santa Barbara
92378,San Bernardino
92058,San Diego
94560,Alameda
90715,Los Angeles
93517,Mono
93312,Kern
93254,Santa Barbara
93226,Kern
92140,San Diego
92880,Riverside
94514,Contra Costa
94972,Sonoma
93625,Fresno
93543,Los Angeles
93251,Kern
92391,San Bernardino
92322,San Bernardino
92147,San Diego
94030,San Mateo
94544,Alameda
94130,San Francisco
93641,Fresno
92562,Riverside
94568,Alameda
93238,Kern
93309,Kern
93224,Kern
92603,Orange
92010,San Diego
93727,Fresno
92337,San Bernardino
91901,San Diego
93022,Ventura
92014,San Diego
92861,Orange
92614,Orange
92807,Orange
92332,San Bernardino
92804,Orange
91902,San Diego
92358,San Bernardino
95621,Sacramento
92254,Riverside
93013,Santa Barbara
92239,Riverside
92359,San Bernardino
95492,Sonoma
93001,Ventura
92503,Riverside
92313,San Bernardino
92230,Riverside
93234,Fresno
92222,Imperial
94133,San Francisco
92139,San Diego
94619,Alameda
94024,Santa Clara
92223,Riverside
93230,Kings
92081,San Diego
94104,San Francisco
94933,Marin
94922,Sonoma
94609,Alameda
94602,Alameda
93453,San Luis Obispo
93280,Kern
93927,Monterey
94598,Contra Costa
91364,Los Angeles
91203,Los Angeles
93210,Fresno
93203,Kern
94606,Alameda
94595,Contra Costa
94596,Contra Costa
93066,Ventura
93241,Kern
93523,Kern
93529,Mono
94618,Alameda
93268,Kern
90039,Los Angeles
95747,Placer
90047,Los Angeles
90002,Los Angeles
90263,Los Angeles
95722,Placer
95675,Amador
95536,Humboldt
90038,Los Angeles
90014,Los Angeles
90604,Los Angeles
90303,Los Angeles
92536,Riverside
92084,San Diego
94965,Marin
95639,Sacramento
91360,Ventura
91321,Los Angeles
91214,Los Angeles
93252,Kern
95430,Sonoma
92116,San Diego
95678,Placer
92501,Riverside
95306,Mariposa
91755,Los Angeles
91764,San Bernardino
91202,Los Angeles
92234,Riverside
95842,Sacramento
91206,Los Angeles
92518,Riverside
95637,Yolo
95552,Trinity
95335,Tuolumne
91801,Los Angeles
91104,Los Angeles
92075,San Diego
94038,San Mateo
91911,San Diego
91311,Los Angeles
95233,Calaveras
92365,San Bernardino
93514,Inyo
94060,San Mateo
92324,San Bernardino
92676,Orange
91910,San Diego
91105,Los Angeles
91913,San Diego
93953,Monterey
93601,Madera
93628,Fresno
93220,Kern
92114,San Diego
94607,Alameda
92656,Orange
94085,Santa Clara
95010,Santa Cruz
90010,Los Angeles
93023,Ventura
93314,Kern
93636,Madera
92120,San Diego
94573,Napa
94582,Contra Costa
91722,Los Angeles
92832,Orange
92860,Riverside
92342,San Bernardino
92376,San Bernardino
92869,Orange
92561,Riverside
92845,Orange
92102,San Diego
91914,San Diego
91916,San Diego
91935,San Diego
92394,San Bernardino
94951,Sonoma
92647,Orange
92841,Orange
92124,San Diego
92225,Riverside
92833,Orange
92545,Riverside
93004,Ventura
92677,Orange
92309,San Bernardino
92339,San Bernardino
94158,San Francisco
93410,San Luis Obispo
93623,Mariposa
94587,Alameda
94528,Contra Costa
95122,Santa Clara
91306,Los Angeles
91107,Los Angeles
91978,San Diego
94806,Contra Costa
93449,San Luis Obispo
93064,Ventura
91108,Los Angeles
94516,Contra Costa
95117,Santa Clara
90025,Los Angeles
91204,Los Angeles
94063,San Mateo
94567,Napa
94585,Solano
94611,Alameda
94805,Contra Costa
95076,Santa Cruz
91710,San Bernardino
93723,Fresno
92115,San Diego
90029,Los Angeles
91604,Los Angeles
93245,Kings
93036,Ventura
93611,Fresno
94720,Alameda
91324,Los Angeles
91106,Los Angeles
92821,Orange
91962,San Diego
94930,Marin
93108,Santa Barbara
93042,Ventura
93524,Kern
93943,Monterey
93545,Inyo
92220,Riverside
94588,Alameda
91761,San Bernardino
93544,Los Angeles
94507,Contra Costa
94019,San Mateo
94525,Contra Costa
92704,Orange
93427,Santa Barbara
93201,Tulare
92117,San Diego
92805,Orange
92780,Orange
93402,San Luis Obispo
92587,Riverside
90630,Orange
93204,Kings
94941,Marin
94127,San Francisco
92596,Riverside
92011,San Diego
92344,San Bernardino
93308,Kern
93430,San Luis Obispo
93428,San Luis Obispo
93631,Fresno
95717,Placer
91775,Los Angeles
91042,Los Angeles
91301,Los Angeles
91361,Ventura
91101,Los Angeles
95919,Yuba
91367,Los Angeles
92066,San Diego
91977,San Diego
91320,Ventura
91789,Los Angeles
93637,Madera
91770,Los Angeles
93535,Los Angeles
94002,San Mateo
94501,Alameda
94549,Contra Costa
92886,Orange
92385,San Bernardino
93063,Ventura
93285,Kern
93401,San Luis Obispo
91381,Los Angeles
91006,Los Angeles
92567,Riverside
92646,Orange
92231,Imperial
92259,Imperial
92653,Orange
92131,San Diego
92352,San Bernardino
91950,San Diego
92407,San Bernardino
92258,Riverside
93222,Kern
93101,Santa Barbara
92280,San Bernardino
92879,Riverside
92404,San Bernardino
92844,Orange
91405,Los Angeles
91505,Los Angeles
92544,Riverside
92067,San Diego
93249,Kern
94124,San Francisco
90623,Orange
94109,San Francisco
94502,Alameda
94005,San Mateo
93111,Santa Barbara
93221,Tulare
93440,Santa Barbara
90242,Los Angeles
90620,Orange
94971,Marin
90035,Los Angeles
94804,Contra Costa
93614,Madera
92173,San Diego
94523,Contra Costa
92867,Orange
92145,San Diego
93510,Los Angeles
93555,Kern
92694,Orange
92134,San Diego
96057,Siskiyou
95549,Humboldt
96044,Siskiyou
95699,Amador
95527,Trinity
96031,Siskiyou
95835,Sacramento
96011,Shasta
95234,San Joaquin
96146,Placer
95070,Santa Clara
95681,Placer
95821,Sacramento
95220,San Joaquin
96002,Shasta
96106,Plumas
95724,Nevada
95658,Placer
95351,Stanislaus
95458,Lake
95361,Stanislaus
95375,Tuolumne
95391,San Joaquin
95713,Placer
95758,Sacramento
95543,Del Norte
95554,Humboldt
95448,Sonoma
95223,Calaveras
96009,Lassen
95372,Tuolumne
95227,San Joaquin
95305,Tuolumne
95366,San Joaquin
95834,Sacramento
96122,Plumas
95742,Sacramento
95547,Humboldt
96038,Siskiyou
96065,Shasta
95655,Sacramento
95148,Santa Clara
95421,Sonoma
96055,Tehama
95125,Santa Clara
95062,Santa Cruz
96049,Shasta
95053,Santa Clara
95610,Sacramento
95616,Yolo
95304,San Joaquin
95679,Yolo
95811,Sacramento
95207,San Joaquin
95638,Sacramento
95686,San Joaquin
95914,Butte
96074,Tehama
96062,Shasta
96039,Siskiyou
96051,Shasta
96052,Trinity
96096,Shasta
96117,Lassen
96090,Tehama
96108,Modoc
96110,Modoc
96115,Modoc
96116,Modoc
96145,Placer
95988,Glenn
95666,Amador
95693,Sacramento
95355,Stanislaus
95450,Sonoma
96048,Trinity
96041,Trinity
96046,Trinity
96032,Siskiyou
95698,Yolo
95035,Santa Clara
96112,Modoc
96047,Shasta
95652,Sacramento
96016,Shasta
96056,Shasta
95054,Santa Clara
96084,Shasta
96104,Modoc
96125,Sierra
95358,Stanislaus
95254,Calaveras
95360,Stanislaus
96087,Shasta
95437,Mendocino
96124,Sierra
96141,Placer
90706,Los Angeles
90094,Los Angeles
94087,Santa Clara
94116,San Francisco
94546,Alameda
95251,Calaveras
95368,Stanislaus
96136,Lassen
95310,Tuolumne
95388,Merced
95407,Sonoma
95432,Mendocino
90059,Los Angeles
90743,Orange
90018,Los Angeles
90079,Los Angeles
90506,Los Angeles
90089,Los Angeles
94508,Napa
94518,Contra Costa
94526,Contra Costa
96059,Tehama
95563,Trinity
95126,Santa Clara
90747,Los Angeles
96069,Shasta
90073,Los Angeles
94401,San Mateo
94552,Alameda
90703,Los Angeles
90732,Los Angeles
95376,San Joaquin
95429,Mendocino
95007,Santa Cruz
95134,Santa Clara
96015,Modoc
90250,Los Angeles
94306,Santa Clara
95626,Sacramento
95020,Santa Clara
95133,Santa Clara
95321,Tuolumne
95691,Yolo
95111,Santa Clara
95815,Sacramento
95542,Humboldt
96080,Tehama
96085,Siskiyou
96126,Sierra
95018,Santa Cruz
96025,Siskiyou
95132,Santa Clara
95420,Mendocino
95041,Santa Cruz
95051,Santa Clara
95439,Sonoma
95765,Placer
95822,Sacramento
95322,Merced
95064,Santa Cruz
95428,Mendocino
96150,El Dorado
96073,Shasta
95469,Mendocino
95463,Mendocino
95488,Mendocino
95663,Placer
96092,Tehama
96142,El Dorado
94547,Contra Costa
95329,Tuolumne
91208,Los Angeles
95546,Humboldt
96040,Shasta
96068,Lassen
95215,San Joaquin
95245,Calaveras
95692,Yuba
95605,Yolo
95930,Butte
96067,Siskiyou
95317,Merced
92675,Orange
92277,San Bernardino
92107,San Diego
92059,San Diego
92201,Riverside
92242,San Bernardino
92260,Riverside
92305,San Bernardino
93452,San Luis Obispo
93656,Fresno
93923,Monterey
95140,Santa Clara
93702,Fresno
92003,San Diego
92243,Imperial
92384,Inyo
90814,Los Angeles
93465,San Luis Obispo
93605,Fresno
93906,Monterey
93908,Monterey
93940,Monterey
92701,Orange
92128,San Diego
91387,Los Angeles
92505,Riverside
92024,San Diego
92070,San Diego
92071,San Diego
92110,San Diego
92382,San Bernardino
93441,Santa Barbara
93550,Los Angeles
93551,Los Angeles
93665,Merced
92683,Orange
92327,San Bernardino
92320,Riverside
92530,Riverside
92583,Riverside
94904,Marin
93905,Monterey
92251,Imperial
92304,San Bernardino
93640,Fresno
90071,Los Angeles
94569,Contra Costa
92585,Riverside
94702,Alameda
93703,Fresno
93015,Ventura
93313,Kern
93710,Fresno
95932,Colusa
95955,Colusa
95956,Plumas
95337,San Joaquin
94706,Alameda
92266,Imperial
95045,San Benito
95935,Yuba
95231,San Joaquin
94605,Alameda
94517,Contra Costa
94509,Contra Costa
94803,Contra Costa
95123,Santa Clara
95258,San Joaquin
95819,Sacramento
92264,Riverside
92691,Orange
92882,Riverside
92411,San Bernardino
93522,Inyo
93654,Fresno
93726,Fresno
93705,Fresno
93706,Fresno
95623,El Dorado
92121,San Diego
94114,San Francisco
92105,San Diego
92887,Orange
92101,San Diego
92267,San Bernardino
93647,Tulare
93624,Fresno
93292,Tulare
93433,San Luis Obispo
93704,Fresno
92127,San Diego
95409,Sonoma
93933,Monterey
93260,Tulare
93270,Tulare
93420,San Luis Obispo
90270,Los Angeles
92069,San Diego
94112,San Francisco
93306,Kern
93609,Fresno
93638,Madera
93627,Fresno
93925,Monterey
90275,Los Angeles
90404,Los Angeles
90804,Los Angeles
90041,Los Angeles
90069,Los Angeles
90210,Los Angeles
90293,Los Angeles
90301,Los Angeles
92236,Riverside
94132,San Francisco
90247,Los Angeles
93701,Fresno
90670,Los Angeles
90638,Los Angeles
90221,Los Angeles
90717,Los Angeles
93669,Madera
93921,Monterey
95425,Sonoma
90305,Los Angeles
90240,Los Angeles
93720,Fresno
90746,Los Angeles
94110,San Francisco
93660,Fresno
93422,San Luis Obispo
95422,Lake
90037,Los Angeles
92130,San Diego
94511,Contra Costa
93591,Los Angeles
93608,Fresno
92679,Orange
91737,San Bernardino
91436,Los Angeles
92372,San Bernardino
92688,Orange
91411,Los Angeles
95555,Humboldt
92020,San Diego
91792,Los Angeles
92386,San Bernardino
95459,Mendocino
